Activity,student,Time Stamp,Family,Action,Component,Outcome,#circuits,#circuits_w_battery,#loops,#components,#battery,#circuitSwitch,#grabBagResistor,#lightBulb,#resistor,#seriesAmmeter,current_is_circuit,current_#loops,current_#components,current_#battery,current_#circuitSwitch,current_#grabBagResistor,current_#lightBulb,current_#resistor,current_#seriesAmmeter,non_default_resistor_values
a2,89224093,1373479924596,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373479924597,pause,pause,pause,pause,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480214533,Construct,add,wire,None,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480215565,Construct,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480218315,Construct,split,junction,reading_updated,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,89224093,1373480225893,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,89224093,1373480225924,Construct,join,wire,current_change,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373480227049,Construct,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373480236580,Construct,changeResistance,resistor,current_change,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,0
a2,89224093,1373480238471,Construct,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480238502,Construct,joinX,wire,None,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,0
a2,89224093,1373480239940,Construct,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,0
a2,89224093,1373480241877,Construct,add,resistor,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480243127,Construct,join,resistor,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480246080,Construct,remove,resistor,None,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480246971,Construct,add,wire,None,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480248377,Construct,join,wire,None,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,0
a2,89224093,1373480248908,Construct,add,resistor,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480249658,Construct,join,resistor,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480250377,Construct,add,wire,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480251955,Construct,join,wire,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480253471,Construct,split,junction,current_change,0,0,0,4,1,0,0,0,3,0,0,0,4,1,0,0,0,3,0,0
a2,89224093,1373480255143,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,0,3,0,0,0,4,1,0,0,0,3,0,0
a2,89224093,1373480255190,Construct,join,wire,current_change,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480256440,Construct,remove,wire,current_change,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480257377,Construct,add,wire,None,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480260455,Construct,join,wire,None,0,0,0,4,1,0,0,0,3,0,0,0,4,1,0,0,0,3,0,0
a2,89224093,1373480260518,Construct,join,wire,current_change,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480263033,Construct,organizeWorkspace,wire,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480264565,Construct,organizeWorkspace,resistor,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480265862,Construct,organizeWorkspace,wire,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480269158,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480270877,Construct,organizeWorkspace,resistor,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480273190,Construct,organizeWorkspace,resistor,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480274862,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480275237,Construct,organizeWorkspace,wire,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480275690,Construct,remove,wire,current_change,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480276440,Construct,add,wire,None,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480277877,Construct,join,wire,None,0,0,0,4,1,0,0,0,3,0,0,0,4,1,0,0,0,3,0,0
a2,89224093,1373480278533,Construct,add,wire,None,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480279721,Construct,join,wire,None,0,0,0,4,1,0,0,0,3,0,0,0,4,1,0,0,0,3,0,0
a2,89224093,1373480279799,Construct,join,wire,current_change,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480280908,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480282487,Construct,add,wire,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480283674,Construct,join,wire,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480284612,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480284658,Construct,joinX,wire,current_change,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,89224093,1373480287221,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,89224093,1373480295549,Test_complex_not,traceMeasure,nonContactAmmeter,None,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,89224093,1373480297924,Construct,organizeWorkspace,wire,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480299783,Construct,organizeWorkspace,wire,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480301393,Construct,remove,wire,current_change,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480302455,Construct,add,wire,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480303971,Construct,join,wire,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480306658,Construct,add,wire,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480310565,Construct,join,wire,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480311565,Construct,add,resistor,None,1,1,1,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480312362,Construct,join,resistor,None,1,1,1,5,1,0,0,0,4,0,1,1,5,1,0,0,0,4,0,0
a2,89224093,1373480314049,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,0,4,0,1,1,5,1,0,0,0,4,0,0
a2,89224093,1373480314096,Construct,join,resistor,current_change,1,1,2,5,1,0,0,0,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480323971,Construct,organizeWorkspace,resistor,None,1,1,2,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480327815,Construct,add,resistor,None,1,1,2,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480330096,Construct,organizeWorkspace,junction,None,1,1,2,6,1,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0
a2,89224093,1373480332705,Construct,organizeWorkspace,junction,None,1,1,2,6,1,0,0,0,5,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480334752,Construct,organizeWorkspace,junction,None,1,1,2,6,1,0,0,0,5,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480337221,Construct,remove,resistor,current_change,1,1,1,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480337612,Construct,organizeWorkspace,resistor,None,1,1,1,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480338612,Construct,organizeWorkspace,resistor,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480342237,Construct,organizeWorkspace,wire,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480343596,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,89224093,1373480344471,Construct,add,resistor,None,1,1,1,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480346190,Construct,join,resistor,None,1,1,1,5,1,0,0,0,4,0,1,1,5,1,0,0,0,4,0,0
a2,89224093,1373480347158,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,0,4,0,1,1,5,1,0,0,0,4,0,0
a2,89224093,1373480347205,Construct,join,resistor,current_change,1,1,2,5,1,0,0,0,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480350315,Construct,organizeWorkspace,junction,None,1,1,2,5,1,0,0,0,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480355002,Construct,organizeWorkspace,junction,None,1,1,2,5,1,0,0,0,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480362127,Construct,add,battery,None,1,1,2,6,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480365737,Construct,add,lightBulb,None,1,1,2,7,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480373143,Construct,organizeWorkspace,lightBulb,None,1,1,2,7,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480373815,Construct,add,wire,None,1,1,2,7,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480378455,Construct,join,wire,None,1,1,2,7,2,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0
a2,89224093,1373480384533,Construct,join,wire,None,1,1,2,7,2,0,0,1,4,0,0,0,2,1,0,0,1,0,0,0
a2,89224093,1373480388908,Construct,organizeWorkspace,wire,None,1,1,2,7,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480391393,Construct,organizeWorkspace,junction,None,1,1,2,7,2,0,0,1,4,0,0,0,2,1,0,0,1,0,0,0
a2,89224093,1373480393018,Construct,organizeWorkspace,lightBulb,None,1,1,2,7,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480395190,Construct,organizeWorkspace,junction,None,1,1,2,7,2,0,0,1,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480396877,Construct,organizeWorkspace,lightBulb,None,1,1,2,7,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480398315,Construct,organizeWorkspace,lightBulb,None,1,1,2,7,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480399737,Construct,join,lightBulb,current_change,2,2,3,7,2,0,0,1,4,0,1,1,2,1,0,0,1,0,0,0
a2,89224093,1373480403612,Construct,organizeWorkspace,junction,None,2,2,3,7,2,0,0,1,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480405158,Construct,organizeWorkspace,lightBulb,None,2,2,3,7,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480406768,Construct,organizeWorkspace,lightBulb,None,2,2,3,7,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480407658,Construct,organizeWorkspace,lightBulb,None,2,2,3,7,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480410549,Construct,organizeWorkspace,junction,None,2,2,3,7,2,0,0,1,4,0,1,1,2,1,0,0,1,0,0,0
a2,89224093,1373480412518,Construct,joinX,lightBulb,None,1,1,6,7,2,0,0,1,4,0,1,6,7,2,0,0,1,4,0,0
a2,89224093,1373480416830,Construct,joinX,lightBulb,light_intensity,1,1,10,7,2,0,0,1,4,0,1,10,7,2,0,0,1,4,0,0
a2,89224093,1373480420643,Construct,remove,lightBulb,light_intensity,1,1,7,6,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480422221,Construct,remove,battery,light_intensity,1,1,2,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480423768,Construct,organizeWorkspace,wire,None,1,1,2,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480425752,Construct,organizeWorkspace,wire,None,1,1,2,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480426721,Construct,remove,wire,None,1,1,2,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480428487,Construct,organizeWorkspace,junction,None,1,1,2,5,1,0,0,0,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480430924,Construct,organizeWorkspace,junction,None,1,1,2,5,1,0,0,0,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480432096,Construct,organizeWorkspace,junction,None,1,1,2,5,1,0,0,0,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480433987,Construct,organizeWorkspace,resistor,None,1,1,2,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480435737,Construct,organizeWorkspace,junction,None,1,1,2,5,1,0,0,0,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480437674,Construct,organizeWorkspace,junction,None,1,1,2,5,1,0,0,0,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480441127,Construct,organizeWorkspace,junction,None,1,1,2,5,1,0,0,0,4,0,1,2,5,1,0,0,0,4,0,0
a2,89224093,1373480442768,Construct,remove,wire,light_intensity,1,1,1,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480444893,Construct,add,battery,None,1,1,1,6,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480445596,Construct,join,battery,None,1,1,1,6,2,0,0,0,4,0,1,1,6,2,0,0,0,4,0,0
a2,89224093,1373480446252,Construct,add,battery,None,1,1,1,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480446893,Construct,join,battery,None,1,1,1,7,3,0,0,0,4,0,1,1,7,3,0,0,0,4,0,0
a2,89224093,1373480447971,Construct,add,wire,None,1,1,1,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480449940,Construct,join,wire,None,1,1,1,7,3,0,0,0,4,0,1,1,7,3,0,0,0,4,0,0
a2,89224093,1373480450033,Construct,join,wire,light_intensity,1,1,2,7,3,0,0,0,4,0,1,2,7,3,0,0,0,4,0,0
a2,89224093,1373480453018,Construct,organizeWorkspace,junction,None,1,1,2,7,3,0,0,0,4,0,1,2,7,3,0,0,0,4,0,0
a2,89224093,1373480456815,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,2,7,3,0,0,0,4,0,1,2,7,3,0,0,0,4,0,0
a2,89224093,1373480458174,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,2,7,3,0,0,0,4,0,1,2,7,3,0,0,0,4,0,0
a2,89224093,1373480459877,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,2,7,3,0,0,0,4,0,1,2,7,3,0,0,0,4,0,0
a2,89224093,1373480461846,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,2,7,3,0,0,0,4,0,1,2,7,3,0,0,0,4,0,0
a2,89224093,1373480469174,Construct,add,lightBulb,None,1,1,2,8,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480473612,Interface,view,zoom,None,1,1,2,8,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480476065,Construct,organizeWorkspace,lightBulb,None,1,1,2,8,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480477080,Construct,add,battery,None,1,1,2,9,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480478908,Construct,add,battery,None,1,1,2,10,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480479908,Construct,join,battery,None,1,1,2,10,5,0,0,1,4,0,0,0,2,2,0,0,0,0,0,0
a2,89224093,1373480480783,Construct,add,battery,None,1,1,2,11,6,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480481580,Construct,join,battery,None,1,1,2,11,6,0,0,1,4,0,0,0,3,3,0,0,0,0,0,0
a2,89224093,1373480482174,Construct,add,battery,None,1,1,2,12,7,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480483330,Construct,join,battery,None,1,1,2,12,7,0,0,1,4,0,0,0,4,4,0,0,0,0,0,0
a2,89224093,1373480484065,Construct,add,battery,None,1,1,2,13,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480485143,Construct,join,battery,None,1,1,2,13,8,0,0,1,4,0,0,0,5,5,0,0,0,0,0,0
a2,89224093,1373480487237,Construct,join,lightBulb,None,1,1,2,13,8,0,0,1,4,0,0,0,6,5,0,0,1,0,0,0
a2,89224093,1373480490205,Construct,add,wire,None,1,1,2,13,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480491440,Construct,join,wire,None,1,1,2,13,8,0,0,1,4,0,0,0,6,5,0,0,1,0,0,0
a2,89224093,1373480491565,Construct,joinX,wire,light_intensity,2,2,4,13,8,0,0,1,4,0,1,2,6,5,0,0,1,0,0,0
a2,89224093,1373480493127,Construct,organizeWorkspace,junction,None,2,2,4,13,8,0,0,1,4,0,1,2,6,5,0,0,1,0,0,0
a2,89224093,1373480496190,Construct,remove,wire,light_intensity,1,1,2,13,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480498502,Construct,organizeWorkspace,junction,None,1,1,2,13,8,0,0,1,4,0,0,0,6,5,0,0,1,0,0,0
a2,89224093,1373480499612,Construct,add,wire,None,1,1,2,13,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480500955,Construct,join,wire,None,1,1,2,13,8,0,0,1,4,0,0,0,6,5,0,0,1,0,0,0
a2,89224093,1373480502690,Construct,organizeWorkspace,junction,None,1,1,2,13,8,0,0,1,4,0,0,0,6,5,0,0,1,0,0,0
a2,89224093,1373480502768,Construct,join,wire,light_intensity,2,2,3,13,8,0,0,1,4,0,1,1,6,5,0,0,1,0,0,0
a2,89224093,1373480512252,Construct,organizeWorkspace,wire,None,2,2,3,13,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480514283,Interface,enableComponent,seriesAmmeter,None,2,2,3,13,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480514580,Interface,disableComponent,seriesAmmeter,None,2,2,3,13,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480515190,Interface,view,zoom,None,2,2,3,13,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480516283,Interface,view,zoom,None,2,2,3,13,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480517237,Interface,view,zoom,None,2,2,3,13,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480521346,Construct,organizeWorkspace,lightBulb,None,2,2,3,13,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480523846,Construct,add,battery,None,2,2,3,14,9,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480525096,Construct,add,lightBulb,None,2,2,3,15,9,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480526283,Construct,join,lightBulb,None,2,2,3,15,9,0,0,2,4,0,0,0,2,1,0,0,1,0,0,0
a2,89224093,1373480527252,Construct,add,wire,None,2,2,3,15,9,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480528518,Construct,join,wire,None,2,2,3,15,9,0,0,2,4,0,0,0,2,1,0,0,1,0,0,0
a2,89224093,1373480528658,Construct,join,wire,light_intensity,3,3,4,15,9,0,0,2,4,0,1,1,2,1,0,0,1,0,0,0
a2,89224093,1373480532096,Construct,organizeWorkspace,lightBulb,None,3,3,4,15,9,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480534424,Construct,add,lightBulb,None,3,3,4,16,9,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480536049,Construct,add,battery,None,3,3,4,17,10,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480537455,Construct,add,battery,None,3,3,4,18,11,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480539237,Construct,join,battery,None,3,3,4,18,11,0,0,3,4,0,0,0,2,2,0,0,0,0,0,0
a2,89224093,1373480540877,Construct,organizeWorkspace,junction,None,3,3,4,18,11,0,0,3,4,0,0,0,2,2,0,0,0,0,0,0
a2,89224093,1373480542002,Construct,organizeWorkspace,battery,None,3,3,4,18,11,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480544190,Construct,remove,battery,None,3,3,4,17,10,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480547971,Construct,add,battery,None,3,3,4,18,11,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480549174,Construct,join,battery,None,3,3,4,18,11,0,0,3,4,0,0,0,2,2,0,0,0,0,0,0
a2,89224093,1373480549627,Construct,add,battery,None,3,3,4,19,12,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480550502,Construct,join,battery,None,3,3,4,19,12,0,0,3,4,0,0,0,3,3,0,0,0,0,0,0
a2,89224093,1373480550940,Construct,add,battery,None,3,3,4,20,13,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480551643,Construct,join,battery,None,3,3,4,20,13,0,0,3,4,0,0,0,4,4,0,0,0,0,0,0
a2,89224093,1373480551987,Construct,add,battery,None,3,3,4,21,14,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480552705,Construct,join,battery,None,3,3,4,21,14,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0
a2,89224093,1373480553143,Construct,add,battery,None,3,3,4,22,15,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480554190,Construct,join,battery,None,3,3,4,22,15,0,0,3,4,0,0,0,6,6,0,0,0,0,0,0
a2,89224093,1373480555424,Construct,organizeWorkspace,junction,None,3,3,4,22,15,0,0,3,4,0,0,0,6,6,0,0,0,0,0,0
a2,89224093,1373480556096,Construct,add,battery,None,3,3,4,23,16,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480557190,Construct,join,battery,None,3,3,4,23,16,0,0,3,4,0,0,0,7,7,0,0,0,0,0,0
a2,89224093,1373480557627,Construct,add,battery,None,3,3,4,24,17,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480558424,Construct,join,battery,None,3,3,4,24,17,0,0,3,4,0,0,0,8,8,0,0,0,0,0,0
a2,89224093,1373480559393,Construct,organizeWorkspace,battery,None,3,3,4,24,17,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480562174,Construct,add,battery,None,3,3,4,25,18,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480563018,Construct,join,battery,None,3,3,4,25,18,0,0,3,4,0,0,0,9,9,0,0,0,0,0,0
a2,89224093,1373480563549,Construct,add,battery,None,3,3,4,26,19,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480564299,Construct,join,battery,None,3,3,4,26,19,0,0,3,4,0,0,0,10,10,0,0,0,0,0,0
a2,89224093,1373480567627,Construct,join,lightBulb,None,3,3,4,26,19,0,0,3,4,0,0,0,11,10,0,0,1,0,0,0
a2,89224093,1373480568955,Construct,add,wire,None,3,3,4,26,19,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480570971,Construct,join,wire,None,3,3,4,26,19,0,0,3,4,0,0,0,11,10,0,0,1,0,0,0
a2,89224093,1373480573471,Construct,organizeWorkspace,junction,None,3,3,4,26,19,0,0,3,4,0,0,0,11,10,0,0,1,0,0,0
a2,89224093,1373480573580,Construct,join,wire,light_intensity,4,4,5,26,19,0,0,3,4,0,1,1,11,10,0,0,1,0,0,0
a2,89224093,1373480581002,Construct,organizeWorkspace,lightBulb,None,4,4,5,26,19,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480583877,Construct,organizeWorkspace,lightBulb,None,4,4,5,26,19,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480586752,Construct,add,battery,None,4,4,5,27,20,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480588283,Construct,add,battery,None,4,4,5,28,21,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480589205,Construct,join,battery,None,4,4,5,28,21,0,0,3,4,0,0,0,2,2,0,0,0,0,0,0
a2,89224093,1373480590221,Construct,organizeWorkspace,battery,None,4,4,5,28,21,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480591424,Construct,add,lightBulb,None,4,4,5,29,21,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480592752,Construct,join,lightBulb,None,4,4,5,29,21,0,0,4,4,0,0,0,3,2,0,0,1,0,0,0
a2,89224093,1373480593955,Construct,add,wire,None,4,4,5,29,21,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373480596533,Construct,join,wire,None,4,4,5,29,21,0,0,4,4,0,0,0,3,2,0,0,1,0,0,0
a2,89224093,1373480597815,Construct,organizeWorkspace,junction,None,4,4,5,29,21,0,0,4,4,0,0,0,3,2,0,0,1,0,0,0
a2,89224093,1373480597940,Construct,join,wire,light_intensity,5,5,6,29,21,0,0,4,4,0,1,1,3,2,0,0,1,0,0,0
a2,89224093,1373480602362,Construct,organizeWorkspace,lightBulb,None,5,5,6,29,21,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
