student	Time Stamp	Action	Component	Nodes	Edges	ResistorValues
1075123	788.312999964	joinX	wire	resistor.9,resistor.8,resistor.7,wire.14,battery.4,wire.12,wire.11,wire.9	resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.14,resistor.7+wire.11,resistor.7+wire.9,wire.14+wire.9,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	789.640999913	split	junction	resistor.9,resistor.8,resistor.7,wire.14,battery.4,wire.12,wire.11,wire.9	resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	793.046999931	join	wire	resistor.9,resistor.8,resistor.7,wire.14,battery.4,wire.12,wire.11,wire.9	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	794.734999895	join	resistor	resistor.9,resistor.8,resistor.7,wire.14,battery.4,wire.12,wire.11,wire.9	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	795.452999949	add	battery	resistor.9,resistor.8,resistor.7,wire.14,battery.4,battery.5,wire.11,wire.9,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	796.875	add	wire	resistor.9,resistor.8,resistor.7,wire.15,wire.14,battery.4,wire.12,wire.11,wire.9,battery.5	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	797.937999964	join	wire	resistor.9,resistor.8,resistor.7,wire.15,wire.14,battery.4,wire.12,wire.11,wire.9,battery.5	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	798.484999895	add	wire	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	799.765999913	join	wire	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	799.906999946	joinX	wire	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+battery.4,wire.16+battery.5,wire.16+wire.9,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	800.765999913	split	junction	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	802.593999982	join	wire	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+battery.5,wire.16+wire.9,wire.15+battery.5,battery.4+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	803.484999895	joinX	wire	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+battery.4,wire.16+battery.5,wire.16+wire.9,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	806.437999964	split	junction	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	809.015999913	joinX	wire	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	810.093999982	joinX	wire	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+wire.14,wire.16+battery.5,wire.15+wire.12,wire.15+battery.5,battery.4+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	811.156999946	join	wire	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+wire.14,wire.16+battery.5,wire.15+wire.12,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	815.171999931	add	resistor	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,resistor.10,wire.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+wire.14,wire.16+battery.5,wire.15+wire.12,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.10=10.0,resistor.7=10.0
1075123	816.515999913	add	resistor	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,wire.12,wire.11,wire.9,resistor.11,resistor.10,battery.5	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+wire.14,wire.16+battery.5,wire.15+wire.12,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.11=10.0,resistor.10=10.0,resistor.7=10.0
1075123	818.312999964	add	resistor	resistor.9,resistor.8,resistor.7,wire.16,wire.15,wire.14,battery.4,wire.12,wire.11,wire.9,resistor.12,resistor.11,resistor.10,battery.5	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,wire.16+wire.14,wire.16+battery.5,wire.15+wire.12,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	820.125	add	battery	resistor.9,resistor.8,wire.12,wire.11,wire.9,resistor.7,wire.16,wire.15,wire.14,battery.4,battery.5,battery.6,resistor.11,resistor.10,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,wire.11+battery.4,wire.11+resistor.7,wire.9+battery.4,wire.9+resistor.7,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	822.437999964	add	wire	resistor.9,resistor.8,wire.12,wire.11,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,battery.6,wire.9,resistor.11,resistor.10,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,wire.11+battery.4,wire.11+resistor.7,resistor.7+wire.9,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	823.468999982	join	wire	resistor.9,resistor.8,wire.12,wire.11,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,battery.6,wire.9,resistor.11,resistor.10,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,wire.11+battery.4,wire.11+resistor.7,resistor.7+wire.9,wire.17+resistor.11,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	824.125	join	wire	resistor.9,resistor.8,wire.12,wire.11,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,battery.6,wire.9,resistor.11,resistor.10,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,wire.11+battery.4,wire.11+resistor.7,resistor.7+wire.9,wire.17+resistor.11,wire.17+battery.6,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	824.843999982	add	wire	resistor.9,resistor.8,wire.12,battery.6,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.18,resistor.11,resistor.10,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.6+wire.17,resistor.7+wire.9,resistor.7+wire.11,wire.17+resistor.11,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	827.077999949	join	wire	resistor.9,resistor.8,wire.12,battery.6,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.18,resistor.11,resistor.10,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.6+wire.17,battery.6+wire.18,resistor.7+wire.9,resistor.7+wire.11,wire.17+resistor.11,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	827.25	joinX	wire	resistor.9,resistor.8,wire.12,battery.6,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.18,resistor.11,resistor.10,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.6+wire.17,battery.6+wire.18,resistor.7+wire.9,resistor.7+wire.11,wire.17+resistor.11,wire.17+wire.18,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9,wire.18+resistor.11	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	829.406999946	split	junction	resistor.9,resistor.8,wire.12,battery.6,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.18,resistor.11,resistor.10,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.6+wire.17,battery.6+wire.18,resistor.7+wire.9,resistor.7+wire.11,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	831.640999913	join	wire	resistor.9,resistor.8,wire.12,battery.6,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.18,resistor.11,resistor.10,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.6+wire.17,battery.6+wire.18,resistor.7+wire.9,resistor.7+wire.11,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9,wire.18+resistor.11	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	832.515999913	join	resistor	resistor.9,resistor.8,wire.12,battery.6,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.18,resistor.11,resistor.10,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.6+wire.17,battery.6+wire.18,resistor.7+wire.9,resistor.7+wire.11,wire.17+resistor.11,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9,wire.18+resistor.11	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	833.25	add	wire	resistor.9,resistor.8,wire.12,battery.6,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,resistor.12,resistor.11,resistor.10,wire.19,wire.18	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.6+wire.17,battery.6+wire.18,resistor.7+wire.9,resistor.7+wire.11,wire.17+resistor.11,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9,resistor.11+wire.18	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	834.125	joinX	wire	resistor.9,resistor.8,wire.12,battery.6,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.18,resistor.11,resistor.10,wire.19,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.6+wire.17,battery.6+wire.18,resistor.7+wire.9,resistor.7+wire.11,wire.17+resistor.11,wire.17+wire.19,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9,wire.18+resistor.11,resistor.11+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	835.109999895	join	wire	resistor.9,resistor.8,wire.12,battery.6,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,battery.5,wire.11,wire.9,wire.18,resistor.11,resistor.10,wire.19,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.6+wire.17,battery.6+wire.18,resistor.7+wire.9,resistor.7+wire.11,wire.17+resistor.11,wire.17+wire.19,wire.16+wire.14,wire.16+battery.5,wire.15+battery.5,battery.4+wire.11,battery.4+wire.9,wire.18+resistor.11,resistor.11+wire.19,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	836.437999964	add	wire	resistor.9,resistor.8,wire.20,battery.6,battery.5,wire.9,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,wire.12,wire.11,resistor.12,resistor.11,resistor.10,wire.19,wire.18	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,battery.6+wire.17,battery.6+wire.18,battery.5+wire.16,battery.5+wire.15,wire.9+battery.4,wire.9+resistor.7,resistor.7+wire.11,wire.17+resistor.11,wire.17+wire.19,wire.16+wire.14,wire.15+wire.12,battery.4+wire.11,resistor.11+wire.19,resistor.11+wire.18,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	837.390999913	joinX	wire	resistor.9,resistor.8,wire.20,battery.6,battery.5,wire.9,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,wire.12,wire.11,wire.18,resistor.11,resistor.10,wire.19,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.20+resistor.10,wire.20+wire.19,battery.6+wire.17,battery.6+wire.18,battery.5+wire.16,battery.5+wire.15,wire.9+battery.4,wire.9+resistor.7,resistor.7+wire.11,wire.17+resistor.11,wire.17+wire.19,wire.16+wire.14,wire.15+wire.12,battery.4+wire.11,wire.18+resistor.11,resistor.11+wire.19,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	838.390999913	join	wire	resistor.9,resistor.8,wire.20,battery.6,battery.5,wire.9,resistor.7,wire.17,wire.16,wire.15,wire.14,battery.4,wire.12,wire.11,wire.18,resistor.11,resistor.10,wire.19,resistor.12	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.20+resistor.10,wire.20+wire.19,wire.20+resistor.12,battery.6+wire.17,battery.6+wire.18,battery.5+wire.16,battery.5+wire.15,wire.9+battery.4,wire.9+resistor.7,resistor.7+wire.11,wire.17+resistor.11,wire.17+wire.19,wire.16+wire.14,wire.15+wire.12,battery.4+wire.11,wire.18+resistor.11,resistor.11+wire.19,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	839.734999895	add	wire	resistor.9,resistor.8,wire.12,battery.5,wire.19,wire.9,wire.11,wire.17,wire.16,wire.15,wire.14,battery.4,resistor.7,battery.6,wire.18,resistor.12,resistor.11,resistor.10,wire.20,wire.21	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.5+wire.16,battery.5+wire.15,wire.19+wire.17,wire.19+resistor.11,wire.19+resistor.10,wire.19+wire.20,wire.9+battery.4,wire.9+resistor.7,wire.11+battery.4,wire.11+resistor.7,wire.17+resistor.11,wire.17+battery.6,wire.16+wire.14,battery.6+wire.18,wire.18+resistor.11,resistor.12+wire.20,resistor.10+wire.20	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	840.921999931	join	wire	resistor.9,resistor.8,wire.12,battery.5,wire.19,wire.9,wire.11,wire.17,wire.16,wire.15,wire.14,battery.4,resistor.7,battery.6,resistor.12,wire.18,resistor.11,resistor.10,wire.20,wire.21	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.5+wire.16,battery.5+wire.15,wire.19+wire.17,wire.19+resistor.11,wire.19+resistor.10,wire.19+wire.20,wire.9+battery.4,wire.9+resistor.7,wire.11+battery.4,wire.11+resistor.7,wire.17+resistor.11,wire.17+battery.6,wire.16+wire.14,battery.6+wire.18,resistor.12+wire.20,resistor.12+wire.21,wire.18+resistor.11,resistor.10+wire.20	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	841.702999949	join	wire	resistor.9,resistor.8,wire.12,battery.5,wire.19,resistor.7,wire.11,wire.17,wire.16,wire.15,wire.14,battery.4,wire.9,battery.6,resistor.12,wire.18,resistor.11,resistor.10,wire.20,wire.21	resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,wire.12+wire.15,battery.5+wire.16,battery.5+wire.15,wire.19+wire.17,wire.19+resistor.11,wire.19+resistor.10,wire.19+wire.20,resistor.7+wire.9,resistor.7+wire.11,wire.11+battery.4,wire.17+resistor.11,wire.17+battery.6,wire.16+wire.14,battery.4+wire.9,battery.6+wire.18,resistor.12+wire.20,resistor.12+wire.21,wire.18+resistor.11,resistor.10+wire.20,resistor.10+wire.21	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	842.906999946	add	wire	wire.9,wire.22,wire.20,wire.21,resistor.9,resistor.8,resistor.7,battery.4,battery.5,battery.6,resistor.12,wire.17,wire.16,wire.15,wire.14,wire.12,wire.11,resistor.11,resistor.10,wire.19,wire.18	wire.9+battery.4,wire.9+resistor.7,wire.20+resistor.10,wire.20+wire.19,wire.20+resistor.12,wire.21+resistor.10,wire.21+resistor.12,resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.11,battery.4+wire.11,battery.5+wire.16,battery.5+wire.15,battery.6+wire.17,battery.6+wire.18,wire.17+resistor.11,wire.17+wire.19,wire.16+wire.14,wire.15+wire.12,resistor.11+wire.19,resistor.11+wire.18,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	844.312999964	joinX	wire	wire.9,wire.22,wire.20,wire.21,resistor.9,resistor.8,resistor.7,battery.4,battery.5,battery.6,wire.18,wire.17,wire.16,wire.15,wire.14,wire.12,wire.11,resistor.11,resistor.10,wire.19,resistor.12	wire.9+battery.4,wire.9+resistor.7,wire.22+resistor.10,wire.22+wire.21,wire.20+resistor.10,wire.20+wire.19,wire.20+resistor.12,wire.21+resistor.10,wire.21+resistor.12,resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.11,battery.4+wire.11,battery.5+wire.16,battery.5+wire.15,battery.6+wire.17,battery.6+wire.18,wire.18+resistor.11,wire.17+resistor.11,wire.17+wire.19,wire.16+wire.14,wire.15+wire.12,resistor.11+wire.19,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
1075123	845.062999964	joinX	wire	wire.9,wire.22,wire.20,wire.21,resistor.9,resistor.8,resistor.7,battery.4,battery.5,battery.6,wire.18,wire.17,wire.16,wire.15,wire.14,wire.12,wire.11,resistor.11,resistor.10,wire.19,resistor.12	wire.9+battery.4,wire.9+resistor.7,wire.22+wire.18,wire.22+resistor.11,wire.22+resistor.10,wire.22+wire.21,wire.20+resistor.10,wire.20+wire.19,wire.20+resistor.12,wire.21+resistor.10,wire.21+resistor.12,resistor.9+wire.14,resistor.9+wire.12,resistor.8+wire.16,resistor.8+wire.15,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.11,battery.4+wire.11,battery.5+wire.16,battery.5+wire.15,battery.6+wire.17,battery.6+wire.18,wire.18+resistor.11,wire.17+resistor.11,wire.17+wire.19,wire.16+wire.14,wire.15+wire.12,resistor.11+wire.19,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0,resistor.11=10.0,resistor.10=10.0,resistor.12=10.0
